Fecha;Canal;Hora;Programa;Espectadores;Share(%);
2019-04-04;CNBC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CNBC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CNBC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CNBC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CNBC-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CCTV-Espanol;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CCTV-Espanol;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CCTV-Espanol;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CCTV-Espanol;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CCTV-Espanol;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CCTV-Espanol;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TV5MONDE-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TV5MONDE-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TV5MONDE-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TV5MONDE-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TV5MONDE-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TV5MONDE-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BLOOMBERG-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BLOOMBERG-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BLOOMBERG-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;BLOOMBERG-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;BLOOMBERG-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;BLOOMBERG-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;INTERECONOMIA;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;INTERECONOMIA;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;INTERECONOMIA;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;INTERECONOMIA;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;INTERECONOMIA;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;INTERECONOMIA;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;SKY-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;SKY-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;SKY-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;SKY-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;SKY-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;SKY-NEWS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;RT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;RT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;RT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;RT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;RT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;RT-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TVI-INTERNACIONAL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TVI-INTERNACIONAL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TVI-INTERNACIONAL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TVI-INTERNACIONAL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TVI-INTERNACIONAL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TVI-INTERNACIONAL-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Canal-Orbe-21;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Canal-Orbe-21;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Canal-Orbe-21;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;Canal-Orbe-21;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;Canal-Orbe-21;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;Canal-Orbe-21;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-DE-LAS-ESTRELLAS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-DE-LAS-ESTRELLAS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-DE-LAS-ESTRELLAS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CANAL-DE-LAS-ESTRELLAS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CANAL-DE-LAS-ESTRELLAS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CANAL-DE-LAS-ESTRELLAS-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TV-RECORD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TV-RECORD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TV-RECORD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TV-RECORD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TV-RECORD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TV-RECORD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CUBAVISION-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CUBAVISION-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CUBAVISION-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;CUBAVISION-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;CUBAVISION-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;CUBAVISION-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TELESUR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TELESUR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TELESUR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TELESUR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TELESUR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TELESUR-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NHK-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NHK-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NHK-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;NHK-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;NHK-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;NHK-WORLD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;PROGRAMACION-DE-CANAL-33-CPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;PROGRAMACION-DE-CANAL-33-CPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;PROGRAMACION-DE-CANAL-33-CPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;PROGRAMACION-DE-CANAL-33-CPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;PROGRAMACION-DE-CANAL-33-CPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;PROGRAMACION-DE-CANAL-33-CPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-1-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-3-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-3-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-3-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-3-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-3-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-3-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-4-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-4-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-4-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-4-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-4-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-4-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-5-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-5-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-5-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-5-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-5-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-5-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-6-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-6-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-6-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-6-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-6-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-6-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-HD-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-HD-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-HD-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-HD-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-03;TAQUILLA-HD-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-04;TAQUILLA-HD-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
2019-04-05;TAQUILLA-HD-2-DPLUS;No disponemos de datos de audiencias para la fecha solicitada.;
